Id,SalePrice
1739,246005.93
1740,195759.03
1741,176152.59
1742,163287.5
1743,171827.9
1744,301081.2
1745,229274.55
1746,267870.21
1747,232553.18
1748,207891.4
1749,150934.5
1750,156710.7
1751,231100.33
1752,123959.81
1753,146974.4
1754,213908.9
1755,176801.7
1756,123034.06
1757,116162.84
1758,153991.4
1759,162299.2
1760,159588.0
1761,156428.04
1762,135818.83
1763,166376.9
1764,121829.73
1765,177490.02
1766,179643.0
1767,188835.6
1768,141702.5
1769,191604.78
1770,141347.5
1771,132746.42
1772,138763.0
1773,151120.08
1774,140762.98
1775,137965.5
1776,124630.73
1777,116500.07
1778,123187.83
1779,116004.76
1780,179873.91
1781,136540.5
1782,105045.36
1783,117319.63
1784,100460.99
1785,121462.45
1786,155839.61
1787,178241.75
1788,86103.07
1789,110500.72
1790,99895.86
1791,200372.77
1792,159280.5
1793,149196.33
1794,148153.73
1795,144278.5
1796,143723.86
1797,144319.03
1798,122712.96
1799,115816.46
1800,119482.24
1801,123861.92
1802,156768.85
1803,176411.5
1804,128151.73
1805,139683.58
1806,127512.42
1807,180449.52
1808,121607.24
1809,112000.51
1810,118523.16
1811,107091.14
1812,115647.38
1813,118557.03
1814,102162.75
1815,77295.81
1816,98124.63
1817,115134.08
1818,183444.24
1819,123893.44
1820,82506.54
1821,129584.96
1822,159008.96
1823,79273.4
1824,140411.65
1825,113291.02
1826,100591.7
1827,111131.11
1828,124975.52
1829,127497.04
1830,168043.7
1831,194360.25
1832,122009.96
1833,169189.75
1834,146989.88
1835,211637.3
1836,146614.41
1837,110736.54
1838,139128.35
1839,89022.73
1840,144814.75
1841,140602.5
1842,101022.91
1843,135199.56
1844,142235.01
1845,135632.54
1846,160585.0
1847,157689.93
1848,83333.16
1849,132497.16
1850,131059.92
1851,135868.24
1852,141164.5
1853,126937.16
1854,180313.43
1855,167283.78
1856,228853.72
1857,159038.14
1858,132132.6
1859,123166.67
1860,154976.67
1861,123171.67
1862,242639.17
1863,239453.76
1864,239453.76
1865,312835.41
1866,309823.28
1867,248281.89
1868,281142.22
1869,197985.75
1870,246363.49
1871,260159.38
1872,177055.05
1873,231309.28
1874,134651.01
1875,221473.96
1876,191948.37
1877,212155.4
1878,207659.8
1879,135713.79
1880,123262.88
1881,233103.84
1882,256570.78
1883,199390.05
1884,213709.7
1885,253520.96
1886,273637.0
1887,209252.1
1888,283485.43
1889,173660.23
1890,137545.28
1891,150194.5
1892,114623.62
1893,140892.49
1894,140193.87
1895,157100.87
1896,114538.83
1897,119894.31
1898,120180.44
1899,155266.53
1900,158841.03
1901,147355.68
1902,148878.32
1903,218711.65
1904,140650.79
1905,183341.48
1906,147630.18
1907,210114.78
1908,135492.07
1909,153160.53
1910,149926.48
1911,207883.4
1912,265648.77
1913,129508.82
1914,83089.35
1915,286058.94
1916,93244.82
1917,265653.02
1918,146724.03
1919,171476.18
1920,147492.91
1921,348380.94
1922,326021.48
1923,212146.19
1924,217502.13
1925,221850.23
1926,336183.52
1927,139063.37
1928,165503.8
1929,120349.05
1930,143820.51
1931,135972.9
1932,120827.2
1933,143194.26
1934,176687.85
1935,174810.85
1936,175860.2
1937,175636.4
1938,159064.2
1939,267883.55
1940,211504.75
1941,176894.4
1942,177344.05
1943,212104.9
1944,297390.69
1945,320350.5
1946,175349.3
1947,307328.64
1948,179821.98
1949,229226.39
1950,201701.68
1951,238212.4
1952,225535.85
1953,170425.05
1954,198351.98
1955,126888.13
1956,247919.91
1957,175795.6
1958,305324.46
1959,134706.47
1960,121106.62
1961,118255.14
1962,112524.69
1963,127769.19
1964,97634.3
1965,153527.4
1966,171634.91
1967,290934.12
1968,321835.54
1969,340399.49
1970,367862.61
1971,420715.59
1972,357469.89
1973,268723.58
1974,290576.01
1975,470127.0
1976,284917.45
1977,327495.32
1978,307194.98
1979,310333.74
1980,196393.47
1981,323596.92
1982,222877.73
1983,216016.83
1984,178589.91
1985,205094.4
1986,208093.67
1987,182335.35
1988,172206.35
1989,191324.09
1990,218028.96
1991,215905.82
1992,215100.72
1993,170517.1
1994,230847.06
1995,186928.55
1996,259723.42
1997,324303.75
1998,301599.68
1999,233924.65
2000,290686.43
2001,256982.76
2002,227796.0
2003,272392.57
2004,286221.02
2005,231578.33
2006,221213.44
2007,275523.44
2008,200958.73
2009,181034.87
2010,198438.21
2011,150130.56
2012,182767.78
2013,181213.7
2014,175860.2
2015,197571.33
2016,182336.7
2017,210408.65
2018,129368.34
2019,124398.8
2020,124605.49
2021,116034.65
2022,185405.51
2023,144308.35
2024,212180.37
2025,348568.17
2026,192033.69
2027,146370.76
2028,157367.35
2029,162610.15
2030,286835.26
2031,259608.88
2032,274415.91
2033,276349.8
2034,164253.4
2035,222976.03
2036,236640.9
2037,238588.9
2038,400479.26
2039,203472.5
2040,356601.84
2041,284080.27
2042,209757.91
2043,180091.5
2044,183602.59
2045,221640.85
2046,141320.75
2047,131723.75
2048,128250.08
2049,142926.5
2050,191181.33
2051,104272.48
2052,133381.57
2053,144462.62
2054,89899.39
2055,148031.14
2056,128812.47
2057,123110.24
2058,221877.5
2059,149488.75
2060,148128.25
2061,170212.65
2062,137503.37
2063,118095.82
2064,140655.21
2065,131484.36
2066,188674.27
2067,131711.26
2068,146777.9
2069,94870.2
2070,111770.06
2071,99908.07
2072,145060.88
2073,129949.43
2074,200641.33
2075,152873.12
2076,115697.98
2077,142291.0
2078,125292.35
2079,151768.63
2080,126523.08
2081,130139.5
2082,134811.95
2083,131064.03
2084,115505.86
2085,132512.33
2086,137418.33
2087,117677.12
2088,104393.23
2089,86557.39
2090,138248.22
2091,121116.58
2092,127643.27
2093,112235.37
2094,168573.28
2095,159355.22
2096,96687.82
2097,103211.66
2098,134587.25
2099,79524.13
2100,119540.34
2101,120132.9
2102,165012.9
2103,99302.16
2104,135094.08
2105,111819.28
2106,106492.7
2107,236177.97
2108,119678.15
2109,119796.58
2110,141188.42
2111,171146.05
2112,137884.25
2113,110660.36
2114,123304.5
2115,140624.25
2116,115827.26
2117,158466.85
2118,129142.45
2119,126725.79
2120,101606.74
2121,115375.3
2122,108377.48
2123,99818.16
2124,192690.2
2125,136130.36
2126,171520.35
2127,178909.59
2128,132143.37
2129,135038.84
2130,141458.47
2131,184657.39
2132,121089.63
2133,136445.5
2134,140974.35
2135,95416.76
2136,94453.45
2137,116542.7
2138,135562.49
2139,157981.5
2140,133374.66
2141,143598.59
2142,137430.7
2143,134769.68
2144,136603.6
2145,130423.32
2146,163877.68
2147,153343.72
2148,110626.18
2149,131047.68
2150,209797.23
2151,153673.7
2152,168360.57
2153,156322.25
2154,122503.5
2155,124254.13
2156,216830.4
2157,226745.03
2158,238016.17
2159,209385.6
2160,169996.1
2161,267116.71
2162,366930.52
2163,316321.22
2164,261686.47
2165,176533.28
2166,138278.5
2167,216172.74
2168,208580.37
2169,194050.05
2170,219167.37
2171,140895.74
2172,138816.46
2173,149178.5
2174,223035.48
2175,308329.25
2176,283086.02
2177,233320.04
2178,237962.78
2179,148578.0
2180,197047.66
2181,197763.33
2182,226957.52
2183,195357.15
2184,134557.21
2185,116201.4
2186,157230.64
2187,159262.33
2188,166316.28
2189,162775.53
2190,104660.05
2191,107369.09
2192,117143.58
2193,104053.06
2194,110826.33
2195,121877.85
2196,107442.13
2197,117048.9
2198,190115.43
2199,188125.86
2200,142708.46
2201,151895.96
2202,224578.0
2203,169159.57
2204,163153.91
2205,118458.95
2206,149128.2
2207,278243.28
2208,246179.5
2209,172288.7
2210,137250.01
2211,128498.95
2212,123584.0
2213,112009.18
2214,131531.16
2215,102117.99
2216,147211.83
2217,91051.15
2218,93268.54
2219,83922.78
2220,90020.85
2221,290872.64
2222,230997.02
2223,258844.3
2224,225239.25
2225,123715.74
2226,167000.8
2227,207109.89
2228,283453.63
2229,262571.76
2230,127060.41
2231,213593.92
2232,186522.55
2233,178508.35
2234,251531.35
2235,187923.34
2236,285198.71
2237,311940.57
2238,217817.97
2239,133008.33
2240,162826.54
2241,157626.75
2242,132785.25
2243,118221.9
2244,102116.8
2245,98269.34
2246,146445.52
2247,118826.19
2248,122913.77
2249,125413.64
2250,138545.62
2251,132837.62
2252,188036.25
2253,162598.05
2254,172742.9
2255,181985.72
2256,173531.35
2257,200717.65
2258,177441.7
2259,172110.25
2260,168771.61
2261,199694.75
2262,222629.9
2263,303664.29
2264,368453.84
2265,162750.8
2266,297897.4
2267,325828.87
2268,394962.48
2269,171508.27
2270,186158.63
2271,231059.3
2272,211570.02
2273,173576.27
2274,179085.4
2275,177470.83
2276,196761.48
2277,187056.72
2278,140536.14
2279,117074.32
2280,128115.05
2281,179365.26
2282,187260.01
2283,114290.75
2284,115460.76
2285,173489.28
2286,123764.27
2287,321071.98
2288,291628.61
2289,310909.94
2290,364469.66
2291,303255.2
2292,409217.56
2293,365794.75
2294,358519.46
2295,426256.58
2296,300499.87
2297,284933.93
2298,321923.63
2299,316603.62
2300,310274.96
2301,272271.54
2302,233203.32
2303,251700.13
2304,268747.28
2305,183583.97
2306,183715.27
2307,181940.19
2308,254794.99
2309,292017.11
2310,215983.89
2311,209585.33
2312,179060.85
2313,170254.65
2314,177311.51
2315,172650.5
2316,192780.75
2317,172657.05
2318,173054.06
2319,169327.46
2320,186575.62
2321,265370.86
2322,178483.7
2323,183604.4
2324,167231.35
2325,201274.17
2326,167853.35
2327,216157.96
2328,219360.2
2329,174949.72
2330,175007.75
2331,313058.5
2332,354419.85
2333,296653.3
2334,240772.2
2335,258937.24
2336,313947.89
2337,205466.19
2338,275644.24
2339,235477.32
2340,396062.32
2341,209289.31
2342,235529.82
2343,216902.33
2344,231868.7
2345,264985.07
2346,218250.69
2347,197564.6
2348,242329.42
2349,134183.49
2350,283114.23
2351,268418.05
2352,277956.67
2353,222825.8
2354,140596.87
2355,169759.38
2356,148195.7
2357,203445.27
2358,202072.9
2359,126643.31
2360,117075.24
2361,132517.83
2362,251701.09
2363,134822.33
2364,163199.35
2365,221146.78
2366,199555.85
2367,233617.0
2368,208314.87
2369,235966.9
2370,164819.5
2371,161757.85
2372,192747.82
2373,255326.04
2374,304331.74
2375,234411.45
2376,247020.96
2377,326348.07
2378,152149.55
2379,203269.0
2380,152797.0
2381,172757.18
2382,207457.57
2383,215248.75
2384,229724.39
2385,158587.2
2386,146079.37
2387,133914.89
2388,121872.86
2389,129207.03
2390,149723.28
2391,136291.12
2392,116183.73
2393,186703.5
2394,152046.85
2395,203688.0
2396,146159.37
2397,180724.93
2398,123388.28
2399,92508.12
2400,88215.07
2401,110449.68
2402,133667.93
2403,144847.5
2404,149446.71
2405,165946.7
2406,142913.58
2407,121969.5
2408,135538.68
2409,144771.25
2410,173266.5
2411,122532.06
2412,162966.15
2413,137323.2
2414,129694.22
2415,137468.58
2416,140907.91
2417,130006.83
2418,119247.44
2419,133059.03
2420,128599.91
2421,144192.33
2422,126259.17
2423,129609.88
2424,159576.77
2425,148626.45
2426,128913.51
2427,121592.6
2428,171606.44
2429,119021.6
2430,134094.91
2431,132517.54
2432,129232.24
2433,147859.21
2434,139711.75
2435,153944.75
2436,104123.7
2437,101310.81
2438,121799.5
2439,115312.96
2440,147019.12
2441,118084.22
2442,112596.33
2443,122343.37
2444,117418.83
2445,101874.41
2446,130593.66
2447,265912.11
2448,146726.48
2449,105375.62
2450,156192.18
2451,115612.25
2452,241053.13
2453,103590.24
2454,138031.06
2455,119136.36
2456,130947.32
2457,116417.79
2458,123152.5
2459,112849.4
2460,154774.53
2461,108368.45
2462,124626.88
2463,118009.71
2464,194019.36
2465,152939.05
2466,119361.09
2467,170370.26
2468,97044.79
2469,104692.83
2470,204284.25
2471,225132.33
2472,200385.87
2473,117588.04
2474,109737.97
2475,233583.78
2476,110813.4
2477,129922.6
2478,160950.4
2479,131619.88
2480,146035.2
2481,129875.52
2482,124212.33
2483,117172.87
2484,123155.73
2485,116920.34
2486,161616.87
2487,162186.61
2488,163305.88
2489,163834.23
2490,159435.62
2491,100057.14
2492,188707.98
2493,144091.76
2494,165365.07
2495,120654.54
2496,217491.74
2497,146423.59
2498,112951.65
2499,107591.96
2500,125567.04
2501,139116.24
2502,152051.0
2503,116117.03
2504,200910.55
2505,218703.48
2506,282824.17
2507,291709.04
2508,280474.63
2509,219578.12
2510,242600.78
2511,191696.21
2512,219670.69
2513,225350.47
2514,277943.0
2515,148128.07
2516,168106.7
2517,134198.16
2518,151396.92
2519,225150.67
2520,223065.65
2521,189424.9
2522,220365.96
2523,130770.14
2524,132027.49
2525,136122.14
2526,134448.3
2527,131628.69
2528,122997.4
2529,123799.13
2530,103386.37
2531,232572.63
2532,225609.11
2533,198636.81
2534,249293.01
2535,284052.68
2536,222698.5
2537,223801.58
2538,172536.5
2539,191173.04
2540,174250.35
2541,171286.0
2542,143791.3
2543,123378.91
2544,135365.22
2545,139107.44
2546,165532.9
2547,151112.08
2548,140314.8
2549,138870.37
2550,497152.3
2551,152769.5
2552,111007.11
2553,106778.23
2554,132008.39
2555,124580.0
2556,114200.87
2557,117195.18
2558,145314.56
2559,133222.54
2560,134082.01
2561,157976.25
2562,127041.3
2563,131155.87
2564,180841.55
2565,140925.75
2566,137697.02
2567,117008.09
2568,182143.43
2569,186848.9
2570,136567.84
2571,163450.0
2572,222059.9
2573,232081.62
2574,318956.63
2575,149314.2
2576,116470.21
2577,131706.88
2578,98366.84
2579,94402.27
2580,120028.21
2581,132578.42
2582,113537.08
2583,297315.88
2584,175236.92
2585,163409.21
2586,213265.81
2587,205171.38
2588,177271.13
2589,154212.35
2590,217076.31
2591,212701.21
2592,220812.97
2593,277904.39
2594,195541.6
2595,203538.03
2596,301354.25
2597,192288.98
2598,248093.2
2599,375437.45
2600,150811.13
2601,149488.18
2602,98225.18
2603,100947.91
2604,101030.89
2605,93444.82
2606,129949.08
2607,183475.9
2608,171325.1
2609,137375.93
2610,119435.04
2611,146286.2
2612,147803.85
2613,130007.77
2614,121551.86
2615,162108.27
2616,141801.93
2617,163728.9
2618,186198.32
2619,229790.65
2620,173988.2
2621,181759.65
2622,190197.45
2623,259563.07
2624,255077.96
2625,304849.52
2626,168391.75
2627,191930.9
2628,368654.52
2629,439042.66
2630,343414.01
2631,422819.5
2632,362930.83
2633,305304.66
2634,352220.84
2635,163865.5
2636,203700.37
2637,187602.31
2638,244963.23
2639,194083.85
2640,159140.95
2641,117864.14
2642,191726.67
2643,135319.86
2644,122778.6
2645,109703.04
2646,110129.11
2647,112776.86
2648,152361.68
2649,141238.23
2650,171768.85
2651,156697.55
2652,363116.47
2653,285910.87
2654,251992.21
2655,337066.48
2656,349638.18
2657,336154.23
2658,275549.55
2659,286509.56
2660,309294.55
2661,320191.52
2662,330866.65
2663,282587.68
2664,283620.47
2665,311553.41
2666,304134.31
2667,166505.9
2668,172792.3
2669,171507.9
2670,283881.42
2671,173595.65
2672,186245.12
2673,199830.7
2674,196287.62
2675,173500.9
2676,181446.72
2677,194910.37
2678,245779.88
2679,274218.44
2680,291417.9
2681,348634.95
2682,304922.99
2683,387020.62
2684,295753.91
2685,307476.84
2686,281213.86
2687,290952.32
2688,247233.3
2689,216322.69
2690,382321.22
2691,181940.83
2692,145272.0
2693,206516.21
2694,144668.59
2695,191311.23
2696,183105.5
2697,195199.27
2698,192113.35
2699,184474.49
2700,167815.44
2701,165718.75
2702,124986.21
2703,163508.68
2704,145521.06
2705,124210.55
2706,116212.2
2707,121768.27
2708,134081.65
2709,122161.58
2710,123530.49
2711,247993.2
2712,334023.65
2713,176415.69
2714,157686.85
2715,165311.6
2716,163221.2
2717,180691.33
2718,245812.71
2719,153025.21
2720,189798.05
2721,134359.58
2722,135333.15
2723,154515.5
2724,124111.91
2725,131248.95
2726,142442.62
2727,156154.7
2728,170819.1
2729,127904.25
2730,144174.62
2731,129365.33
2732,123754.21
2733,158808.25
2734,153291.87
2735,134270.5
2736,126346.64
2737,125268.4
2738,142603.58
2739,168043.33
2740,147725.85
2741,152204.75
2742,160766.23
2743,152551.25
2744,156060.6
2745,136594.08
2746,131530.36
2747,156439.71
2748,119757.51
2749,135931.89
2750,134535.19
2751,132379.07
2752,237045.1
2753,149344.53
2754,177481.17
2755,144143.78
2756,102124.94
2757,102618.53
2758,93472.2
2759,159953.14
2760,139366.06
2761,142835.87
2762,142540.5
2763,182482.16
2764,176065.86
2765,253101.33
2766,132856.9
2767,96985.9
2768,137432.45
2769,132569.25
2770,178922.56
2771,119407.47
2772,127653.5
2773,134207.84
2774,136970.5
2775,141091.75
2776,149975.94
2777,170873.1
2778,155576.05
2779,127184.81
2780,129276.21
2781,102808.88
2782,92891.11
2783,110414.83
2784,129546.0
2785,115367.08
2786,90103.11
2787,136982.57
2788,99890.22
2789,219885.81
2790,99403.68
2791,121996.63
2792,103089.12
2793,169279.88
2794,106440.43
2795,114713.72
2796,116003.47
2797,217682.57
2798,107397.17
2799,104601.97
2800,86444.69
2801,134302.58
2802,146216.2
2803,188883.0
2804,148223.22
2805,105340.55
2806,104598.37
2807,169899.55
2808,145970.0
2809,145912.5
2810,127224.5
2811,160014.15
2812,153027.5
2813,151198.15
2814,153155.25
2815,123294.83
2816,239006.06
2817,143525.7
2818,125280.14
2819,174161.1
2820,152149.9
2821,114871.75
2822,212355.87
2823,230156.37
2824,156887.4
2825,136856.29
2826,127614.49
2827,142485.0
2828,218574.8
2829,181395.39
2830,239618.33
2831,189165.85
2832,221590.72
2833,285246.13
2834,226172.66
2835,214022.04
2836,191683.25
2837,183086.46
2838,147724.65
2839,182848.75
2840,206541.49
2841,209214.79
2842,224948.02
2843,149442.89
2844,168946.35
2845,122339.73
2846,212943.86
2847,199881.65
2848,220124.85
2849,220054.46
2850,271342.0
2851,233514.39
2852,230779.37
2853,231096.0
2854,149095.0
2855,211923.09
2856,213473.03
2857,185450.35
2858,204369.12
2859,119366.65
2860,137637.0
2861,144146.32
2862,200763.07
2863,138423.83
2864,240107.46
2865,153117.15
2866,153926.56
2867,97340.32
2868,149722.13
2869,126888.94
2870,161340.58
2871,110309.44
2872,82778.19
2873,119248.46
2874,135560.11
2875,145291.46
2876,167428.4
2877,133571.85
2878,176259.05
2879,136754.85
2880,111193.44
2881,146748.48
2882,151268.25
2883,190072.72
2884,182619.02
2885,188253.24
2886,174517.57
2887,111387.64
2888,147238.2
2889,85250.6
2890,94918.16
2891,147835.57
2892,89897.86
2893,97536.45
2894,83044.48
2895,288747.16
2896,281879.84
2897,193356.88
2898,178049.59
2899,224848.98
2900,166889.55
2901,176828.9
2902,179156.34
2903,306763.51
2904,327088.48
2905,116081.34
2906,216363.4
2907,104608.23
2908,119839.58
2909,153197.37
2910,97466.66
2911,96141.68
2912,160519.37
2913,86981.76
2914,98709.0
2915,96094.89
2916,96502.78
2917,167950.84
2918,129660.84
2919,222149.63
